Date,AAPL,ABBV,ADBE,AMT,AMZN,APD,AXP,BA,BAC,BLK,CAT,CCI,COP,COST,CRM,CSCO,CVX,DIS,DUK,ECL,GOOGL,GS,HD,HON,INTC,JNJ,JPM,KO,LIN,LLY,MCD,META,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,PEP,PFE,PG,PLD,SBUX,SHW,SLB,SO,UNH,UPS,XOM
2018-01-18,0.000893306943470229,-0.005270357829720518,-0.001475945528089273,-0.010611882506517789,-0.0012972916415299185,-0.009848179760512554,-0.008932097850784304,-0.03091095831798374,0.009621518562679343,0.004700050567612912,0.0019584941087338326,0.0007541938653394809,-0.0016708423853942778,-0.00405641087722608,0.01572144830924138,0.002426929541591738,-0.005817499984380081,-0.0138431421792794,-0.013646054769602789,0.00669423339158981,-0.002747767207006646,-0.010565832422624655,-0.007456574117461701,-0.003976964460795984,0.00202766854457348,-0.00040805929504783567,0.0023896139933134997,0.0012816306518559362,-0.011990522801918924,-0.004523662503553405,-0.002343318727528243,0.012387513080629464,-0.01450895426920118,0.008852829504029769,-0.000443751602039244,-0.007242547020372414,0.013011537749191726,0.0047015619933770125,-0.0012457692212947125,-0.0010905523088885483,-0.005110168720367292,-0.003645960786110458,-0.022749115666458652,0.007088641097358073,0.008947122438320632,-0.010879065206804706,-0.0033294129363615754,0.01983810484460613,-0.003134195576060983,-0.006477362297062528
2018-01-19,-0.004462366388448213,0.007995524685013633,-0.0023955210398250992,0.01797507156922351,0.0009741736041779525,0.005392559638246475,-0.018325575992051424,-0.007143580680983308,0.007623905841604772,0.019060500360704724,0.014043361731879811,0.01168659407427075,-0.0001672471543596732,0.004072932364371118,0.0014314579730045907,-0.0002419766082254471,-0.0022035480364872573,0.0015396473369853059,-0.006723713133992448,0.010119150125063037,0.006628752352997536,0.020520818846148314,0.015126303206709713,0.005767342384075613,0.007643536201011214,0.0029949183907258536,-0.0022072160649536654,0.0059726217081330635,0.002352902475648566,-0.003845062088807527,0.00887908027099149,0.00828687343066048,0.002453662139242585,0.02901142298316861,-0.0011097330956256757,-0.004111687277314147,0.0005899596230423132,0.04835420017702896,0.02526271860918583,0.009407589471627231,-0.0013517757471529501,0.00986913235767961,0.0056975786463029365,0.0027828870666728456,9.273601429993228e-05,0.0006541597773088714,-0.010244945600026978,0.0007815613618027406,-0.0038175443363043238,-0.0032024810726066777
2018-01-22,-0.008181420851294585,0.017679542572348383,0.010780159691459623,0.011771169953237237,0.025282411609683475,0.0047677622868556035,0.0029580552188210874,0.0007994104596757978,0.0069358673993800135,0.005082492866537391,0.002817018301840779,0.008849221584875,0.015397400597837674,0.010869066829497731,0.00857688492258557,0.008961039128317472,0.009596177076247603,0.004611696183366432,0.001692150574726936,0.0042220059699535906,0.018067202893626177,0.021083584187158166,0.015546484754806134,-0.0009452767624816838,0.0207497696300587,0.005293042381304236,0.011680525731139202,0.00466497962043122,-0.007783878511563924,-0.0005852154237402374,0.0005110370120289254,0.02250547355009247,-0.0004895312834722887,-0.001740400668841846,0.01788899097942931,-0.0009329451595762039,0.03229610398554206,-0.012200394521666214,0.015557650540285684,0.011150836427287647,-0.0002705789845479645,0.009004157970378124,0.021528125040068735,0.0024483888802699916,-0.008402750265405046,0.044098208771431446,-0.0090011020617069,0.0008627519193591393,-0.0016531379198256868,0.012622290410713832
2018-01-23,0.00022586122025480826,-0.010423262113278042,0.01137282673700235,0.014076617780628409,0.02654236704761037,0.005931120892352926,-0.0034579166883328405,-0.007130301764489144,-0.0006264471734144239,-0.006034724609256581,-0.008543605055221892,0.018744299044040957,-0.0032965783976635077,-0.0049385688187240095,0.003100329138066238,0.01056169544190766,-0.011617609021693509,-0.006210660725980199,0.009876671972633977,-0.018384053852841364,0.010316512790313759,-0.005467784826622357,0.002152163537055829,0.006623198092622129,0.006776320729492635,-0.042594744252084094,-0.001049787116817913,0.0014773202785220985,-0.008653681730342866,-0.011937826428484621,0.0034049281163166523,0.021470545095428673,0.007346986535926359,-0.007845117298564852,0.003165324661098312,0.01799807964176625,0.09978908367643768,0.011296587473046404,0.022337411766220727,-0.0017280303286559828,-0.0029787539194026103,-0.030906542193151365,0.02947240701225895,0.00455958513737964,0.004752222350596247,-0.007268488486664393,0.009764326812846669,0.0067747258874135685,-0.005945989913136107,0.0005663178890509268
2018-01-24,-0.01592855335217669,0.001233553680243027,-0.01154479284757881,0.003966024154304915,-0.0036915667119321594,0.007134378798079766,0.013472195822042732,-0.002681662525801043,0.005325818216731948,-0.0034082327886437724,-0.006433089056738894,-0.006707093349583637,0.00033097888178401647,0.004239557761329449,-0.003444050997731485,0.0016626826059717992,0.0028239726484176053,0.0008151298218606051,-0.00604834307124813,-0.003266715225048178,-0.004149072291006806,0.02149258369621454,0.006441896647041645,0.0023808987367122114,-0.011941549506909399,0.001692384089033716,0.01278350587415944,0.008008635437949607,0.010299650685027917,-0.0014217068254473997,-0.0039024166547223516,-0.014787350667420984,-0.008427838357653705,0.005798468029875936,-0.0008704159540613432,-0.012244766709993415,0.04398896726544921,0.012808899465385437,-0.01301759134838798,-0.0013192210029970841,0.0029876534036887836,-0.008309834454220066,-0.0075420929062118836,-0.013940425544528234,0.00039569473115474985,-0.013003358542257759,-0.008770127697993235,-0.0014682325438020172,-0.002877422669017249,0.0026048670630487436
2018-01-25,-0.017850937976717107,0.02644308287649144,-0.0013651748110395934,0.00846496565337862,0.015056912893923968,0.018676160260281627,0.003927441287651989,0.025157416240016994,0.0,-0.020709225974491874,0.006118540378327264,-0.008942549269635225,-0.016697001163767378,0.01909992885760481,-0.007886526208724987,-0.006402706322897522,-0.005631874934678205,0.0004524326247088428,0.02149139187815119,0.007355739998619271,0.009263398611038642,0.012608777513562597,-0.004121762520728933,0.011689576577170069,-0.004614127004714419,0.01640004792690819,0.0002590783030944621,0.00020895710928647837,0.015415869967982498,0.008422260336835352,-0.002611523159373297,0.004985100836755407,0.001961156956186594,-0.007512300062767152,0.005554109282972286,0.014849156914656714,0.03214696439214304,-0.004264395525782061,0.0023327462340521077,-0.0019811207882209914,0.008123436365454317,0.0003398148244002641,-0.004032115759210475,-0.004603208576082762,-0.010992245707240222,-0.010872577374586578,0.012250157944212248,0.0013478350092346325,-0.0030374889198404587,-0.001807348993605462
2018-01-26,0.0023376928532288233,0.1376732334444588,0.019188945624676768,0.015179109482722941,0.017489776074125496,-0.023850800422596574,-0.0006020349069499886,0.0003206861713420661,0.003427912419946555,0.019635162004677076,-0.013639183109261044,0.01859863898998304,0.015298924135634051,0.004850104821261025,0.015541299371203854,0.015751799394617017,0.004133061510449343,0.014834982169098065,-0.0008868048883834412,-0.0012290399365406657,0.0045848605247920116,-0.0033078782078173052,0.009056772494794307,0.019463763434072634,0.10551897424817058,0.006440515849615691,0.005358776030194967,0.014423063550999204,0.014325173281443782,0.02435013876813774,0.015370409674552166,0.013441616324279426,0.012071952267339148,0.013906429960453437,0.01873732615233803,0.030047731834874858,0.018168327163268883,0.004873991831921387,0.029532641607025623,0.00711339952130019,0.04781053305303273,-0.006905264945786249,0.00264712850100679,-0.042279036355063915,-0.002307974074786334,0.0036205403081162046,-0.006947319393247331,0.013418579178570145,0.010892059549082234,0.007129075120017925
2018-01-29,-0.02069861325118494,-0.007304943957591625,-0.01525090550261643,-0.005512205113062163,0.011147987016343786,-0.01872256311574738,-0.0022080807538366054,-0.006992468063655055,0.0024844059674626884,-0.021097226468588692,-0.026816577449563006,-0.007231373870168034,-0.012087617613154689,-0.0029664749746541874,-0.003518068849150735,0.006814001567917893,-0.020657053399492087,-0.005793669027880033,-0.019535485843239164,-0.004704946631041151,-0.0009094446998029193,0.016185748391203347,-0.011147042693345433,-0.021334548571041445,-0.001996906283322608,-0.011353585864734783,-0.0010314198400046548,-0.017102723475962534,-0.0172612394473578,0.005971453668799587,-0.0033079418627557367,-0.021158107003172666,-0.0066089134728501975,-0.0026044245341479977,-0.0014883588382067492,-0.012746763311668241,0.03638021058352092,-0.0067608152597006255,0.014465963429835194,-0.01716495129674922,0.00025681935767507547,-0.0099167729341757,-0.015530597623695352,-0.016727110478359508,-0.0068212394187257,-0.015848140784121334,-0.007222056043921565,-0.004266018353796586,-0.015672313749185873,-0.011123718480091305
2018-01-30,-0.005894333763227566,-0.05257106203085249,-0.006709387376886866,0.005681292814010641,0.014206254114237371,0.009779902697008236,-0.0070414455500642514,-0.009125326881026963,-0.012391603497371562,-0.021117355053482,0.007258092038214592,0.001821134908362998,-0.02011406564035656,-0.002067576311959418,-0.009443922709000407,-0.014002104766934864,-0.025295721026758478,-0.01282053589445531,0.00478667304061231,0.0005813789696034188,-0.00767818779519025,-0.012992101521826505,-0.015176353576573876,-0.015483015613647844,-0.023809532468288097,-0.008699847905176972,-0.009380233931338244,-0.006079784175203939,-0.012958576165581492,-0.01723749139880071,-0.029757510109733043,0.006129749253316774,-0.01590090619578899,-0.010489619376135018,-0.012563943537588496,-0.003725280854403046,-0.020345074685443998,-0.003699306637334643,-0.016731090946454752,0.00183849236888034,-0.031266212931925996,0.0010362455921584246,-0.007729703488446926,0.002981685614840135,0.0013545841823383586,-0.024090083648072524,0.018413169935654228,-0.04349057674031043,-0.01936600413334355,-0.013975417584294658
2018-01-31,0.002755092355890554,-0.031584530195663985,0.014525143214860314,0.01756776976233776,0.009090198056924459,0.00041545373341134173,0.006990029447325075,0.049332370557453764,0.0037643787177732424,-0.0008714633551059059,-0.005984397914628681,0.024902249204038718,0.005986887415988074,-0.015360234711996879,0.014969287770207895,-0.016805013868287588,0.0009584024656055234,-0.013077756168288213,0.010816245449311923,0.0007273913619232353,0.004119297059022697,-0.003903936338131797,-0.004509401002419811,0.0044036066050949785,-0.013322426660760667,-0.02976872975113587,0.0048647384899072055,0.003796627816130327,0.004791407678955917,-0.0538970035237305,-0.007768941342485847,-0.0012291649715926445,-0.023083477065043767,-0.0008832657163413415,0.024476778962286394,0.021405442091453786,-0.030487751065546354,0.013218799680289495,0.012689602209054351,0.003419676718960707,-0.020106020718506645,-0.007015979167335096,0.0351351508127733,-0.0066446651277259905,-0.010086136807718638,-0.012879116446851024,0.006920062303034102,0.0005493074723097457,-0.006166780233249791,0.005992065112527811
2018-02-01,0.002090415357458797,0.03671366839045387,-0.001902230849382791,-0.004333047557760206,-0.04196737400527717,-0.009383901930220873,0.006036205442188081,0.007252387438484664,0.015624726479398277,0.0060345693279868495,-0.003317427902863601,0.0026604845578597214,0.009182148937332935,-0.007184266776933956,-0.010271312495500395,0.0038519335146613987,0.0017548101024629226,0.016747914601847436,-0.021146095911372287,0.005882970817671751,-0.0005327755890397468,0.016200304613170458,-0.004977415398981666,-0.00012526750288732735,-0.010178294303638258,0.01324238403996314,0.010374371429520801,-0.0029418099877389636,-0.010279468445638762,0.011786378821837973,0.004440684562450281,0.03317464645994206,0.01029550349821906,0.015915155562154837,-0.007893752825995026,-0.013129822455774876,-0.01934889766471526,-0.00835572115133354,-0.0215623143665844,0.0,0.0035424411425861724,-0.005675495530623631,-0.021348471355041143,-0.014257987110542159,-0.01193928910430564,0.026229716847752327,-0.016182859629989332,-0.0065883660350318785,-0.06134156504401189,0.020274860493511904
2018-02-02,-0.04338997531561939,-0.010056749692873401,-0.018758177357665717,-0.012512052006077856,0.02874097206609716,-0.02368220652055042,-0.03319985022534566,-0.022496849881194825,-0.01692291343847585,-0.029848598152536043,-0.029277615196383833,-0.008578700594104927,-0.027463963249637735,-0.012818693375451162,-0.017385189855002148,-0.01846563965382031,-0.055666041015668966,-0.016200674407941706,-0.004034478103329353,-0.010325771907993442,-0.052801804954876075,-0.04477818760765884,-0.02966494174046108,-0.018791162070345924,-0.031479886629037224,-0.01671200884848889,-0.022161249163880403,-0.015173917703686368,-0.029906356072864293,-0.01492536533655997,-0.014659555622561826,-0.014552939379318564,-0.021717498862994233,-0.034290840362992236,-0.02631023253918563,-0.0026862226827110147,0.008903310872858672,-0.006356291955488924,-0.029022716791979986,-0.013549453474016815,-0.005973461135428404,-0.01863671524463062,0.0017261110116162381,-0.004107175962037024,-0.021837855138689855,-0.024102596755992134,-0.004731871354477835,-0.014199266743463612,-0.025436961747936637,-0.05097122776672136
2018-02-05,-0.0249843461187923,-0.04914493734394321,-0.0274483496930108,-0.021897607334719127,-0.027938006598856924,-0.03997777494709254,-0.04830371217946727,-0.0574072432235776,-0.05289518740009247,-0.04258457680576533,-0.04070080105331886,-0.014184281589342262,-0.030838889757844545,-0.04303865488231451,-0.028254164096236933,-0.05252834405513118,-0.050261456770966384,-0.03679840165484216,-0.009408196624950294,-0.03655313092396695,-0.05075952648809623,-0.042031966914089725,-0.05598807929771499,-0.04136599686528919,-0.035319789653113554,-0.052948931128963816,-0.04795253430904611,-0.039375208154620034,-0.030506952484821936,-0.045454521346982135,-0.03264845851799847,-0.0474035992625933,-0.0368852242502451,-0.052811959424057586,-0.04118534615127478,-0.010453881708565094,-0.049246510635378216,-0.04210026639729458,-0.08487509532808346,-0.03547686023870711,-0.05299080599041328,-0.03786359066011147,-0.04104645466695134,-0.019365214419031274,-0.024557896585693628,-0.031754491744445335,-0.01018813961173981,-0.05114745083532579,-0.027217111649850745,-0.05690268517307906
2018-02-06,0.0417913551559852,0.015432795628202545,0.02207387845657438,-0.013165307938316384,0.03801436389950541,0.024883058482675358,0.023584482472171375,0.03657850605399693,0.031064125548051935,0.019525032125425,0.03527956597644466,-0.017735624345387446,0.0,0.01225565459520106,0.01783556137073794,0.03584282879739087,0.040490475915340385,0.014039953336414834,-0.017411966500943343,-0.0023474322050413,0.02074577662383481,0.038497193247453154,0.043307018826325816,0.008190548641503703,0.015603836993703046,0.011044183574395294,0.03042274753408103,-0.00490066005597023,0.03319602955542367,0.006452548498848465,0.008117122648021668,0.0223434978192536,-0.016666796179878318,0.03387282855796725,0.03784080910325249,-0.03065682151255389,0.045071968914703886,0.012889854979385662,0.05559222553841625,-0.007862845082442282,0.017594438462058548,0.01628426574418529,-0.007678402784297544,0.016821972907503424,0.029931896780325706,0.0026813924946449408,-0.0052603933817436666,0.02345250424452927,-0.0052078920736112755,-0.01718532557977359
2018-02-07,-0.021406833645736145,0.021762366011153667,-0.010952871236912132,-0.0012128618274239722,-0.018061620618718965,-0.012545034674095845,-0.006052452726710178,0.021149419716125273,0.0016024472282647473,-0.005530426626507712,-0.013235019643803136,0.0018425095013265835,-0.005541737333763508,-0.009837210391309359,0.004380809938180352,0.004232328907465943,-0.016129539990808794,-0.013280516015594102,-0.0012083748948008566,0.010475047256719883,-0.02676060504236011,-0.006184729090527252,0.0013086512776854242,-0.0013871888161184343,0.006457467785020432,-0.003110255973593823,0.0067791244611361545,-0.00246256288797142,-0.034125190834233265,-0.016284326659924964,0.003208557827782732,-0.02768335110109499,0.0075732931501948375,0.004049104911429291,-0.018832606357634174,-0.009828771792977142,-0.004365539927448703,0.006286457198547701,0.014273860851232945,-0.000528274688291086,-0.00850361171074665,-0.00655490808095438,-0.01152444508484074,-0.015367897415384135,-0.003753338946537843,-0.018158622273720115,-0.0034491459297173455,0.0028424311490653498,-0.007097427166345871,-0.017996351966665936
2018-02-08,-0.027516723517120867,-0.045238335607106994,-0.03732969123680285,-0.04592864758788373,-0.046782076355553315,-0.03419550226018808,-0.056297248951903245,-0.04835296772314024,-0.04831982974081128,-0.04298632033517391,-0.05410115152051298,-0.04542558060827262,-0.04296219019881764,-0.025001294000195906,-0.054702593451538495,-0.038919328749536186,-0.025934384302232383,-0.032550605028294544,-0.0010752830077168651,-0.04026437866239563,-0.04519567460058893,-0.04181251295673194,-0.05264257881167944,-0.03419534164934657,-0.054203395564513146,-0.03850266154357418,-0.04421033604331481,-0.03276477847971415,-0.039597139967369244,-0.03271596263944665,-0.04067320833429222,-0.04772995507467692,-0.02058002798788583,-0.05059556937421594,-0.05133353361961035,-0.018907381013993585,-0.05465675762404165,-0.04784393402588316,-0.04930063327420975,-0.029515157264497494,-0.03859324697280608,-0.019794475208364748,-0.028481019996428936,-0.012669811549953058,-0.039233683350062276,-0.033691590644455593,0.001384396513541608,-0.041449372092720926,-0.023501279292725274,-0.01130716263752718
2018-02-09,0.012231425142038788,0.0259953978519345,0.01528408822144467,0.018567426123463626,-0.008071057484337008,0.034620483780676725,0.03826118237960041,0.00961573687381545,0.019838694248912825,0.023812979087320052,0.022056072839496288,0.0004821024414582986,-0.017656439214570607,0.011813442591238621,0.028357450374053572,0.019602898913998468,0.010685669182511015,0.017168256551868932,0.023950944412820085,0.005948661973254499,0.038264850054038124,0.011974808427880568,0.016002889869633607,0.012875206769614511,0.028070046894091316,0.02508714091064923,0.020022256334175426,0.0006958959746430349,0.03755084392510222,0.02721993831298386,0.011511199352551182,0.026401724747407762,0.002558102310714405,0.006758029553141531,0.03728953533611645,0.019340715084098736,-0.0025189813980507347,0.048007791966053315,0.06693648187499401,0.009350902734811095,0.01575974098623978,-0.0037401382843110786,0.03411609168374019,0.015063918024063483,0.028917965267895474,-0.032789290515422564,0.021428880416761942,0.020789478103658388,-0.026445728834118887,0.006374650412182881
