Date,AAPL,ABBV,AMZN,COST,CVX,GOOGL,HD,JNJ,JPM,KO,LLY,MA,MRK,MSFT,PEP,PFE,PG,UNH,V,XOM
2021-03-03,118.88589477539062,88.12740325927734,150.25,307.0902404785156,84.1192626953125,99.81631469726562,227.84877014160156,135.65870666503906,134.65663146972656,43.00019073486328,192.17349243164062,350.11053466796875,59.67637634277344,218.35736083984375,110.68501281738281,26.791088104248047,108.5621109008789,306.8187561035156,207.0933380126953,46.66779327392578
2021-03-04,117.0060806274414,87.25199890136719,148.8784942626953,302.4637451171875,84.85822296142578,100.93387603759766,222.15611267089844,132.9232940673828,132.58712768554688,42.96577453613281,190.78453063964844,339.6630554199219,58.75639343261719,217.56094360351562,111.30099487304688,26.643075942993164,107.67182922363281,307.6852722167969,203.8643035888672,48.47604751586914
2021-03-05,118.26253509521484,88.11915588378906,150.0229949951172,300.8331604003906,88.51241302490234,104.06719207763672,224.4491424560547,135.5544891357422,132.89535522460938,43.69707489013672,196.85415649414062,350.72283935546875,59.53798294067383,222.2340087890625,114.92951202392578,26.791088104248047,111.0478744506836,319.93511962890625,207.6331329345703,50.30908203125
2021-03-08,113.33411407470703,87.63189697265625,147.59750366210938,295.2397155761719,89.12142181396484,99.62227630615234,229.32730102539062,136.6833953857422,134.65663146972656,44.428375244140625,196.95880126953125,360.87872314453125,60.38469696044922,218.1942596435547,114.15196990966797,26.75992774963379,112.2202377319336,322.764892578125,212.3177032470703,50.259521484375
2021-03-09,117.94113159179688,88.19346618652344,153.1425018310547,302.21734619140625,88.91841888427734,101.2529525756836,234.5773162841797,136.94387817382812,133.70555114746094,43.757293701171875,196.08358764648438,365.922607421875,60.36025619506836,224.32582092285156,114.25564575195312,26.837833404541016,111.22415924072266,324.4332580566406,212.40443420410156,49.4833869934082
2021-03-10,116.8599853515625,89.19276428222656,152.8820037841797,307.0050048828125,90.43693542480469,101.0460205078125,237.1876220703125,138.2030487060547,136.61163330078125,44.256290435791016,195.4556884765625,370.9568786621094,60.86501693725586,223.02085876464844,115.40469360351562,27.211769104003906,112.24667358398438,322.239501953125,215.11297607421875,51.00265121459961
2021-03-11,118.78849029541016,89.08541107177734,155.67950439453125,311.5745544433594,90.2907485961914,104.23939514160156,239.5127410888672,138.19436645507812,135.89830017089844,43.774505615234375,195.22738647460938,373.5613708496094,60.75919723510742,227.5403594970703,115.09367370605469,27.040380477905273,111.86766052246094,325.4655456542969,217.98541259765625,50.62282943725586
2021-03-12,117.88268280029297,89.37445831298828,154.47450256347656,313.9351806640625,90.59123992919922,101.7313461303711,243.299072265625,138.59384155273438,137.50985717773438,43.68775177001953,197.95774841308594,371.9383544921875,61.26839828491211,226.2161865234375,114.93816375732422,27.21956443786621,112.95185852050781,329.3228454589844,216.260009765625,51.16778564453125
2021-03-15,120.7657241821289,91.05921936035156,154.08399963378906,313.3377990722656,89.52745056152344,101.95167541503906,248.14535522460938,139.30593872070312,136.82298278808594,44.268978118896484,179.95816040039062,371.01513671875,62.607086181640625,225.3141632080078,114.92951202392578,27.585708618164062,113.32208251953125,327.3433532714844,215.20936584472656,49.86320114135742
2021-03-16,122.30461883544922,91.53820037841797,154.59300231933594,310.24725341796875,87.40802001953125,103.41314697265625,251.29913330078125,140.13088989257812,135.18499755859375,44.43380355834961,181.61346435546875,371.6177062988281,63.08344650268555,228.09693908691406,115.77618408203125,27.91290855407715,113.65705108642578,328.0093688964844,216.5877685546875,48.80632400512695
2021-03-17,121.51570129394531,86.74822235107422,156.7864990234375,312.0864562988281,87.72471618652344,103.33026123046875,249.4727783203125,139.60986328125,136.57640075683594,44.4511604309082,177.64633178710938,368.0218505859375,63.48588943481445,227.45404052734375,115.4392318725586,27.881744384765625,113.19866180419922,325.7708740234375,214.96841430664062,49.02100372314453
2021-03-18,117.39569091796875,85.6993637084961,151.39950561523438,306.19903564453125,84.54963684082031,100.30909729003906,252.26129150390625,139.34934997558594,138.83078002929688,43.86992645263672,174.98252868652344,356.67059326171875,63.461246490478516,221.3896026611328,114.49754333496094,27.86616325378418,113.44548034667969,334.900634765625,212.693603515625,46.907249450683594
2021-03-19,116.86972045898438,85.41034698486328,153.7480010986328,311.8209533691406,83.94873809814453,100.5879898071289,257.5531005859375,138.97592163085938,136.62039184570312,44.0781364440918,175.3249969482422,346.4757995605469,63.658355712890625,221.03457641601562,116.19952392578125,27.679187774658203,112.83726501464844,338.1658935546875,199.43035888671875,46.643028259277344
2021-03-22,120.18132019042969,87.45845794677734,155.5435028076172,317.1109619140625,83.26661682128906,100.77308654785156,257.41058349609375,139.3753662109375,132.94821166992188,44.24295425415039,176.79965209960938,348.31268310546875,63.658355712890625,226.4464874267578,119.05052947998047,28.045337677001953,114.75004577636719,339.3500061035156,200.49066162109375,46.164127349853516
2021-03-23,119.35340881347656,86.58305358886719,156.875,322.65716552734375,82.80376434326172,101.30109405517578,258.3370666503906,139.24513244628906,131.6184539794922,44.581302642822266,174.7446746826172,345.2707824707031,62.63995361328125,227.97213745117188,120.484619140625,27.5467529296875,116.88322448730469,340.8669738769531,200.63523864746094,45.59440612792969
2021-03-24,116.96710968017578,85.1130142211914,154.35350036621094,320.4765625,85.02062225341797,100.8644027709961,260.8047790527344,140.5998077392578,132.6399688720703,44.69405746459961,171.40545654296875,349.5274353027344,62.61531448364258,225.9378662109375,119.92306518554688,27.74152183532715,116.84797668457031,342.80950927734375,200.55812072753906,46.5191650390625
2021-03-25,117.45411682128906,85.79022216796875,152.31300354003906,328.3453674316406,85.32109069824219,100.86091613769531,264.7513732910156,140.65187072753906,134.33956909179688,45.127811431884766,174.18341064453125,348.2737731933594,62.475685119628906,222.94406127929688,120.63150787353516,27.78825569152832,117.6589126586914,343.2627258300781,200.46177673339844,46.38706588745117
2021-03-26,118.0580062866211,87.52454376220703,152.60150146484375,333.73028564453125,87.27810668945312,100.47732543945312,270.6579284667969,143.22232055664062,136.57640075683594,46.01267623901367,176.29542541503906,355.8348693847656,63.559791564941406,226.91665649414062,123.28376770019531,28.240093231201172,119.3954086303711,348.2486267089844,205.82101440429688,47.650360107421875
2021-03-29,118.23330688476562,88.14393615722656,153.7864990234375,337.6457214355469,86.82337188720703,101.52242279052734,269.2235412597656,144.1862030029297,134.4541015625,46.71535873413086,177.27528381347656,352.6956481933594,64.30715942382812,225.72683715820312,125.106689453125,28.528343200683594,121.26415252685547,350.6351623535156,206.76564025878906,47.39440155029297
2021-03-30,116.78206634521484,88.19346618652344,152.76449584960938,331.5782470703125,86.0194320678711,101.55616760253906,271.5577392578125,143.29177856445312,136.0392303466797,46.10810470581055,176.4761505126953,348.1182861328125,63.206634521484375,222.47390747070312,123.14554595947266,28.13102912902832,119.3954086303711,345.547607421875,204.24984741210938,46.808162689208984
2021-03-31,118.97356414794922,89.37445831298828,154.70399475097656,334.1663818359375,85.09371185302734,102.35265350341797,271.9407653808594,142.71865844726562,134.0578155517578,45.726402282714844,177.73196411132812,346.02874755859375,63.31340789794922,226.23536682128906,122.203857421875,28.224512100219727,119.37776184082031,344.1693115234375,204.08596801757812,46.09807205200195
2021-04-01,119.80145263671875,89.62220001220703,158.0500030517578,336.4986267089844,85.873291015625,105.69043731689453,274.16796875,141.39869689941406,135.36111450195312,45.55290222167969,176.22882080078125,353.07470703125,63.31340789794922,232.5492706298828,122.05701446533203,28.279048919677734,118.3641128540039,339.5442199707031,209.03073120117188,47.386131286621094
2021-04-05,122.62603759765625,87.65666198730469,161.3365020751953,342.0730895996094,84.86634826660156,110.11599731445312,280.983154296875,141.91973876953125,136.07862854003906,45.813148498535156,175.8958282470703,357.9533996582031,63.23948287963867,238.99752807617188,123.68119049072266,28.263469696044922,120.27690124511719,342.4210510253906,211.13206481933594,46.65127944946289
2021-04-06,122.927978515625,87.02901458740234,161.1909942626953,341.409423828125,84.11115264892578,109.6346206665039,279.5400085449219,141.8850555419922,135.12193298339844,46.14280700683594,173.9075164794922,359.1683654785156,62.24573516845703,237.83642578125,124.1218032836914,28.084287643432617,120.32095336914062,337.0466613769531,210.7561492919922,46.5191650390625
